"search-number","evaluation","evals-requested-so-far","numberagents*","a*","b*","c*","vision*","numberobjects*","objectstrategy*","numberpackets*","numbergroupmax*","d*","random-seed","min-result","max-result","mean-result","stdev-result","final-step-result"
"2","122","250","100","9.8","6.800000000000001","8.4","10","100","""byPackets""","5","1","3","""752039147""","0","130","65","37.960505792204614","130"
"2","123","250","100","9.8","6.800000000000001","8.4","10","100","""byPackets""","5","1","3","""853128741""","0","123","61.5","35.939764421413045","123"
"2","124","250","100","9.8","6.800000000000001","8.4","10","100","""byPackets""","5","1","3","""-2032304101""","0","122","61","35.651086939951774","122"
"2","125","250","100","9.8","6.800000000000001","8.4","10","100","""byPackets""","5","1","3","""-377056539""","0","110","55","32.18695387886216","110"
"2","126","250","100","8.8","1.2000000000000002","0.6000000000000001","10","100","""byPackets""","5","1","7.2","""-1436324932""","0","110","55","32.18695387886216","110"
"2","127","250","100","8.8","1.2000000000000002","0.6000000000000001","10","100","""byPackets""","5","1","7.2","""-1452513551""","0","121","60.5","35.36240942017385","121"
"2","128","250","100","8.8","1.2000000000000002","0.6000000000000001","10","100","""byPackets""","5","1","7.2","""-2118001863""","0","153","76.5","44.60007473835292","153"
"2","129","250","100","8.8","1.2000000000000002","0.6000000000000001","10","100","""byPackets""","5","1","7.2","""-1005235861""","0","107","53.5","31.32091952673165","107"
"2","130","250","100","8.8","1.2000000000000002","0.6000000000000001","10","100","""byPackets""","5","1","7.2","""-281387935""","0","154","77","44.88875137492688","154"
"2","131","250","100","2.4000000000000004","1","8","10","100","""byPackets""","5","1","4.4","""490572319""","0","139","69.5","40.55859958134649","139"
"2","132","250","100","2.4000000000000004","1","8","10","100","""byPackets""","5","1","4.4","""1791950469""","0","128","64","37.383151285037485","128"
"2","133","250","100","2.4000000000000004","1","8","10","100","""byPackets""","5","1","4.4","""2067458792""","0","127","63.5","37.094473981982816","127"
"2","134","250","100","2.4000000000000004","1","8","10","100","""byPackets""","5","1","4.4","""491503413""","0","123","61.5","35.939764421413045","123"
"2","135","250","100","2.4000000000000004","1","8","10","100","""byPackets""","5","1","4.4","""175013274""","0","146","73","42.579337712087536","146"
"2","136","250","100","5.6000000000000005","5.800000000000001","2.4000000000000004","10","100","""byPackets""","5","1","3.8000000000000003","""1184565414""","0","124","62","36.2284418654736","124"
"2","137","250","100","5.6000000000000005","5.800000000000001","2.4000000000000004","10","100","""byPackets""","5","1","3.8000000000000003","""1749601604""","0","145","72.5","42.290660907581","145"
"2","138","250","100","5.6000000000000005","5.800000000000001","2.4000000000000004","10","100","""byPackets""","5","1","3.8000000000000003","""-2140642092""","0","117","58.5","34.20769893849434","117"
"2","139","250","100","5.6000000000000005","5.800000000000001","2.4000000000000004","10","100","""byPackets""","5","1","3.8000000000000003","""-1496251733""","0","118","59","34.49637662132068","118"
"2","140","250","100","5.6000000000000005","5.800000000000001","2.4000000000000004","10","100","""byPackets""","5","1","3.8000000000000003","""-822907756""","0","114","57","33.34166562526033","114"
"2","141","250","100","5.6000000000000005","5.6000000000000005","6.2","10","100","""byPackets""","5","1","5.4","""-1218403513""","0","128","64","37.383151285037485","128"
"2","142","250","100","5.6000000000000005","5.6000000000000005","6.2","10","100","""byPackets""","5","1","5.4","""709604059""","0","111","55.5","32.47563189018293","111"
"2","143","250","100","5.6000000000000005","5.6000000000000005","6.2","10","100","""byPackets""","5","1","5.4","""1650798323""","0","138","69","40.26992260567019","138"
"2","144","250","100","5.6000000000000005","5.6000000000000005","6.2","10","100","""byPackets""","5","1","5.4","""-793549642""","0","116","58","33.91902121229326","116"
"2","145","250","100","5.6000000000000005","5.6000000000000005","6.2","10","100","""byPackets""","5","1","5.4","""-1084449750""","0","118","59","34.49637662132068","118"
"2","146","250","100","6.2","5.4","5.800000000000001","10","100","""byPackets""","5","1","3.4000000000000004","""49381265""","0","118","59","34.49637662132068","118"
"2","147","250","100","6.2","5.4","5.800000000000001","10","100","""byPackets""","5","1","3.4000000000000004","""1665666447""","0","135","67.5","39.403891516786345","135"
"2","148","250","100","6.2","5.4","5.800000000000001","10","100","""byPackets""","5","1","3.4000000000000004","""2081999885""","0","129","64.5","37.67182855485869","129"
"2","149","250","100","6.2","5.4","5.800000000000001","10","100","""byPackets""","5","1","3.4000000000000004","""532714412""","0","114","57","33.34166562526033","114"
"2","150","250","100","6.2","5.4","5.800000000000001","10","100","""byPackets""","5","1","3.4000000000000004","""862466715""","0","132","66","38.537860172389784","132"
"2","151","250","100","2.6","3.8000000000000003","8.8","10","100","""byPackets""","5","1","0.2","""802052187""","0","126","63","36.8057966449127","126"
"2","152","250","100","2.6","3.8000000000000003","8.8","10","100","""byPackets""","5","1","0.2","""-505284969""","0","131","65.5","38.24918299781056","131"
"2","153","250","100","2.6","3.8000000000000003","8.8","10","100","""byPackets""","5","1","0.2","""1208501737""","0","95","47.5","27.85677655436824","95"
"2","154","250","100","2.6","3.8000000000000003","8.8","10","100","""byPackets""","5","1","0.2","""652339878""","0","124","62","36.2284418654736","124"
"2","155","250","100","2.6","3.8000000000000003","8.8","10","100","""byPackets""","5","1","0.2","""-682749577""","0","97","48.5","28.434134416225863","97"
"2","156","250","100","8.6","9.600000000000001","4.2","10","100","""byPackets""","5","1","7.2","""1636356112""","0","128","64","37.383151285037485","128"
"2","157","250","100","8.6","9.600000000000001","4.2","10","100","""byPackets""","5","1","7.2","""-413111258""","0","90","45","26.413380447543375","90"
"2","158","250","100","8.6","9.600000000000001","4.2","10","100","""byPackets""","5","1","7.2","""61323350""","0","123","61.5","35.939764421413045","123"
"2","159","250","100","8.6","9.600000000000001","4.2","10","100","""byPackets""","5","1","7.2","""1220560315""","0","115","57.5","33.63034344160047","115"
"2","160","250","100","8.6","9.600000000000001","4.2","10","100","""byPackets""","5","1","7.2","""326111321""","0","133","66.5","38.82653731663435","133"
"2","161","250","100","7.6000000000000005","8.200000000000001","1.4000000000000001","10","100","""byPackets""","5","1","8.8","""478749479""","0","107","53.5","31.32091952673165","107"
"2","162","250","100","7.6000000000000005","8.200000000000001","1.4000000000000001","10","100","""byPackets""","5","1","8.8","""-1346623860""","0","197","98.5","57.301832431432764","197"
"2","163","250","100","7.6000000000000005","8.200000000000001","1.4000000000000001","10","100","""byPackets""","5","1","8.8","""1114908773""","0","137","68.5","39.98124560340761","137"
"2","164","250","100","7.6000000000000005","8.200000000000001","1.4000000000000001","10","100","""byPackets""","5","1","8.8","""1140585324""","0","109","54.5","31.898275815473163","109"
"2","165","250","100","7.6000000000000005","8.200000000000001","1.4000000000000001","10","100","""byPackets""","5","1","8.8","""-2066132569""","0","111","55.5","32.47563189018293","111"
"2","166","250","100","5.6000000000000005","2.4000000000000004","6.6000000000000005","10","100","""byPackets""","5","1","9.8","""-1709874884""","0","102","51","29.87752778706208","102"
"2","167","250","100","5.6000000000000005","2.4000000000000004","6.6000000000000005","10","100","""byPackets""","5","1","9.8","""-1122114626""","0","124","62","36.2284418654736","124"
"2","168","250","100","5.6000000000000005","2.4000000000000004","6.6000000000000005","10","100","""byPackets""","5","1","9.8","""287178715""","0","116","58","33.91902121229326","116"
"2","169","250","100","5.6000000000000005","2.4000000000000004","6.6000000000000005","10","100","""byPackets""","5","1","9.8","""1509427519""","0","118","59","34.49637662132068","118"
"2","170","250","100","5.6000000000000005","2.4000000000000004","6.6000000000000005","10","100","""byPackets""","5","1","9.8","""-1430957717""","0","104","52","30.454884665682123","104"
"2","171","250","100","5","1.2000000000000002","8.6","10","100","""byPackets""","5","1","1.6","""-1692575740""","0","149","74.5","43.445367992456916","149"
"2","172","250","100","5","1.2000000000000002","8.6","10","100","""byPackets""","5","1","1.6","""-884418542""","0","101","50.5","29.588849251026982","101"
"2","173","250","100","5","1.2000000000000002","8.6","10","100","""byPackets""","5","1","1.6","""1073596020""","0","117","58.5","34.20769893849434","117"
"2","174","250","100","5","1.2000000000000002","8.6","10","100","""byPackets""","5","1","1.6","""705850820""","0","95","47.5","27.85677655436824","95"
"2","175","250","100","5","1.2000000000000002","8.6","10","100","""byPackets""","5","1","1.6","""374795298""","0","136","68","39.69256857397868","136"
"2","176","250","100","2.4000000000000004","0.2","3","10","100","""byPackets""","5","1","1.2000000000000002","""-875601360""","0","113","56.5","33.05298776207682","113"
"2","177","250","100","2.4000000000000004","0.2","3","10","100","""byPackets""","5","1","1.2000000000000002","""-575205719""","0","127","63.5","37.094473981982816","127"
"2","178","250","100","2.4000000000000004","0.2","3","10","100","""byPackets""","5","1","1.2000000000000002","""1782234095""","0","123","61.5","35.939764421413045","123"
"2","179","250","100","2.4000000000000004","0.2","3","10","100","""byPackets""","5","1","1.2000000000000002","""-230670218""","0","98","49","28.722813232690143","98"
"2","180","250","100","2.4000000000000004","0.2","3","10","100","""byPackets""","5","1","1.2000000000000002","""-1991454880""","0","138","69","40.26992260567019","138"
"2","181","250","100","3.8000000000000003","7.800000000000001","6.2","10","100","""byPackets""","5","1","1.6","""-1322918242""","0","114","57","33.34166562526033","114"
"2","182","250","100","3.8000000000000003","7.800000000000001","6.2","10","100","""byPackets""","5","1","1.6","""-812551427""","0","93","46.5","27.279418371121235","93"
"2","183","250","100","3.8000000000000003","7.800000000000001","6.2","10","100","""byPackets""","5","1","1.6","""1801534514""","0","148","74","43.15669125408017","148"
"2","184","250","100","3.8000000000000003","7.800000000000001","6.2","10","100","""byPackets""","5","1","1.6","""-251019394""","0","83","41.5","24.392621835300936","83"
"2","185","250","100","3.8000000000000003","7.800000000000001","6.2","10","100","""byPackets""","5","1","1.6","""-2024402666""","0","137","68.5","39.98124560340761","137"
"2","186","250","100","7.2","9","0.8","10","100","""byPackets""","5","1","0","""-2087714688""","0","132","66","38.537860172389784","132"
"2","187","250","100","7.2","9","0.8","10","100","""byPackets""","5","1","0","""1845110196""","0","159","79.5","46.33213427705081","159"
"2","188","250","100","7.2","9","0.8","10","100","""byPackets""","5","1","0","""-996691530""","0","149","74.5","43.445367992456916","149"
"2","189","250","100","7.2","9","0.8","10","100","""byPackets""","5","1","0","""365742767""","0","143","71.5","41.71330722922842","143"
"2","190","250","100","7.2","9","0.8","10","100","""byPackets""","5","1","0","""1056212922""","0","161","80.5","46.90948731333567","161"
"2","191","250","100","6.2","0.4","6.6000000000000005","10","100","""byPackets""","5","1","3.2","""457478256""","0","120","60","35.073731861133155","120"
"2","192","250","100","6.2","0.4","6.6000000000000005","10","100","""byPackets""","5","1","3.2","""-1643234054""","0","137","68.5","39.98124560340761","137"
"2","193","250","100","6.2","0.4","6.6000000000000005","10","100","""byPackets""","5","1","3.2","""1994787206""","0","126","63","36.8057966449127","126"
"2","194","250","100","6.2","0.4","6.6000000000000005","10","100","""byPackets""","5","1","3.2","""-1512695754""","0","120","60","35.073731861133155","120"
"2","195","250","100","6.2","0.4","6.6000000000000005","10","100","""byPackets""","5","1","3.2","""-1875402998""","0","143","71.5","41.71330722922842","143"
"2","196","250","100","6.2","0.6000000000000001","7.800000000000001","10","100","""byPackets""","5","1","6.2","""448680618""","0","101","50.5","29.588849251026982","101"
"2","197","250","100","6.2","0.6000000000000001","7.800000000000001","10","100","""byPackets""","5","1","6.2","""846431244""","0","157","78.5","45.754781170933384","157"
"2","198","250","100","6.2","0.6000000000000001","7.800000000000001","10","100","""byPackets""","5","1","6.2","""-353571841""","0","115","57.5","33.63034344160047","115"
"2","199","250","100","6.2","0.6000000000000001","7.800000000000001","10","100","""byPackets""","5","1","6.2","""2037962664""","0","145","72.5","42.290660907581","145"
"2","200","250","100","6.2","0.6000000000000001","7.800000000000001","10","100","""byPackets""","5","1","6.2","""53441656""","0","99","49.5","29.011491975882016","99"
"2","201","250","100","8.8","3.4000000000000004","2.8000000000000003","10","100","""byPackets""","5","1","0.4","""-1029977916""","0","171","85.5","49.79625153228571","171"
"2","202","250","100","8.8","3.4000000000000004","2.8000000000000003","10","100","""byPackets""","5","1","0.4","""-1154870783""","0","115","57.5","33.63034344160047","115"
"2","203","250","100","8.8","3.4000000000000004","2.8000000000000003","10","100","""byPackets""","5","1","0.4","""812326145""","0","115","57.5","33.63034344160047","115"
"2","204","250","100","8.8","3.4000000000000004","2.8000000000000003","10","100","""byPackets""","5","1","0.4","""-84366511""","0","130","65","37.960505792204614","130"
"2","205","250","100","8.8","3.4000000000000004","2.8000000000000003","10","100","""byPackets""","5","1","0.4","""-706115651""","0","137","68.5","39.98124560340761","137"
"2","206","250","100","0","8","0.2","10","100","""byPackets""","5","1","6.2","""1681504661""","0","108","54","31.609597698589372","108"
"2","207","250","100","0","8","0.2","10","100","""byPackets""","5","1","6.2","""179607743""","0","108","54","31.609597698589372","108"
"2","208","250","100","0","8","0.2","10","100","""byPackets""","5","1","6.2","""-1939605082""","0","158","79","46.04345773288535","158"
"2","209","250","100","0","8","0.2","10","100","""byPackets""","5","1","6.2","""-1611100711""","0","167","83.5","48.641546028061235","167"
"2","210","250","100","0","8","0.2","10","100","""byPackets""","5","1","6.2","""-1310094870""","0","89","44.5","26.124700955226263","89"
"2","211","250","100","1.6","3.2","4","10","100","""byPackets""","5","1","9.600000000000001","""-1582284767""","0","108","54","31.609597698589372","108"
"2","212","250","100","1.6","3.2","4","10","100","""byPackets""","5","1","9.600000000000001","""576246506""","0","105","52.5","30.743563011900015","105"
"2","213","250","100","1.6","3.2","4","10","100","""byPackets""","5","1","9.600000000000001","""-1731103433""","0","109","54.5","31.898275815473163","109"
"2","214","250","100","1.6","3.2","4","10","100","""byPackets""","5","1","9.600000000000001","""1919136347""","0","96","48","28.145455524234578","96"
"2","215","250","100","1.6","3.2","4","10","100","""byPackets""","5","1","9.600000000000001","""1481014952""","0","101","50.5","29.588849251026982","101"
"2","216","250","100","4.4","7.4","4","10","100","""byPackets""","5","1","2","""992822177""","0","99","49.5","29.011491975882016","99"
"2","217","250","100","4.4","7.4","4","10","100","""byPackets""","5","1","2","""438808965""","0","109","54.5","31.898275815473163","109"
"2","218","250","100","4.4","7.4","4","10","100","""byPackets""","5","1","2","""1434786212""","0","95","47.5","27.85677655436824","95"
"2","219","250","100","4.4","7.4","4","10","100","""byPackets""","5","1","2","""1923740231""","0","103","51.5","30.166206257996713","103"
"2","220","250","100","4.4","7.4","4","10","100","""byPackets""","5","1","2","""207012704""","0","133","66.5","38.82653731663435","133"
"2","221","250","100","2.4000000000000004","0.8","6.2","10","100","""byPackets""","5","1","0.4","""-1173007748""","0","115","57.5","33.63034344160047","115"
"2","222","250","100","2.4000000000000004","0.8","6.2","10","100","""byPackets""","5","1","0.4","""-162546764""","0","108","54","31.609597698589372","108"
"2","223","250","100","2.4000000000000004","0.8","6.2","10","100","""byPackets""","5","1","0.4","""-331945773""","0","106","53","31.0322412983658","106"
"2","224","250","100","2.4000000000000004","0.8","6.2","10","100","""byPackets""","5","1","0.4","""-1698291347""","0","149","74.5","43.445367992456916","149"
"2","225","250","100","2.4000000000000004","0.8","6.2","10","100","""byPackets""","5","1","0.4","""-1399045736""","0","97","48.5","28.434134416225863","97"
"2","226","250","100","1.4000000000000001","7.6000000000000005","5.800000000000001","10","100","""byPackets""","5","1","0.4","""-932650552""","0","104","52","30.454884665682123","104"
"2","227","250","100","1.4000000000000001","7.6000000000000005","5.800000000000001","10","100","""byPackets""","5","1","0.4","""1022162559""","0","86","43","25.25866188063018","86"
"2","228","250","100","1.4000000000000001","7.6000000000000005","5.800000000000001","10","100","""byPackets""","5","1","0.4","""1540109345""","0","91","45.5","26.70205984563738","91"
"2","229","250","100","1.4000000000000001","7.6000000000000005","5.800000000000001","10","100","""byPackets""","5","1","0.4","""-1996516088""","0","114","57","33.34166562526033","114"
"2","230","250","100","1.4000000000000001","7.6000000000000005","5.800000000000001","10","100","""byPackets""","5","1","0.4","""-877282281""","0","122","61","35.651086939951774","122"
"2","231","250","100","6.2","2.2","5.4","10","100","""byPackets""","5","1","7","""-701609006""","0","75","37.5","22.08317610006918","75"
"2","232","250","100","6.2","2.2","5.4","10","100","""byPackets""","5","1","7","""-723797097""","0","112","56","32.76430985081175","112"
"2","233","250","100","6.2","2.2","5.4","10","100","""byPackets""","5","1","7","""-1688962836""","0","128","64","37.383151285037485","128"
"2","234","250","100","6.2","2.2","5.4","10","100","""byPackets""","5","1","7","""-1521041061""","0","111","55.5","32.47563189018293","111"
"2","235","250","100","6.2","2.2","5.4","10","100","""byPackets""","5","1","7","""683820794""","0","126","63","36.8057966449127","126"
"2","236","250","100","7.800000000000001","4.800000000000001","3","10","100","""byPackets""","5","1","0.6000000000000001","""-1230338569""","0","137","68.5","39.98124560340761","137"
"2","237","250","100","7.800000000000001","4.800000000000001","3","10","100","""byPackets""","5","1","0.6000000000000001","""249353674""","0","100","50","29.300170647967224","100"
"2","238","250","100","7.800000000000001","4.800000000000001","3","10","100","""byPackets""","5","1","0.6000000000000001","""-1619889066""","0","142","71","41.42463035441596","142"
"2","239","250","100","7.800000000000001","4.800000000000001","3","10","100","""byPackets""","5","1","0.6000000000000001","""775192852""","0","120","60","35.073731861133155","120"
"2","240","250","100","7.800000000000001","4.800000000000001","3","10","100","""byPackets""","5","1","0.6000000000000001","""-73849415""","0","113","56.5","33.05298776207682","113"
"2","241","250","100","0.2","5","7","10","100","""byPackets""","5","1","0.4","""321172650""","0","102","51","29.87752778706208","102"
"2","242","250","100","0.2","5","7","10","100","""byPackets""","5","1","0.4","""-6704303""","0","118","59","34.49637662132068","118"
"2","243","250","100","0.2","5","7","10","100","""byPackets""","5","1","0.4","""-366205121""","0","114","57","33.34166562526033","114"
"2","244","250","100","0.2","5","7","10","100","""byPackets""","5","1","0.4","""753371208""","0","105","52.5","30.743563011900015","105"
"2","245","250","100","0.2","5","7","10","100","""byPackets""","5","1","0.4","""1822438899""","0","114","57","33.34166562526033","114"
"2","246","250","100","6.800000000000001","1.6","5.4","10","100","""byPackets""","5","1","2","""462470732""","0","147","73.5","42.86801449410349","147"
"2","247","250","100","6.800000000000001","1.6","5.4","10","100","""byPackets""","5","1","2","""1940809202""","0","120","60","35.073731861133155","120"
"2","248","250","100","6.800000000000001","1.6","5.4","10","100","""byPackets""","5","1","2","""-1159752370""","0","134","67","39.11521443121589","134"
"2","249","250","100","6.800000000000001","1.6","5.4","10","100","""byPackets""","5","1","2","""183132763""","0","132","66","38.537860172389784","132"
"2","250","250","100","6.800000000000001","1.6","5.4","10","100","""byPackets""","5","1","2","""-1980569039""","0","119","59.5","34.785054261852174","119"
"2","251","500","100","8.8","4.800000000000001","4.2","10","100","""byPackets""","5","1","6.2","""-10166642""","0","100","50","29.300170647967224","100"
"2","252","500","100","8.8","4.800000000000001","4.2","10","100","""byPackets""","5","1","6.2","""568325032""","0","129","64.5","37.67182855485869","129"
"2","253","500","100","8.8","4.800000000000001","4.2","10","100","""byPackets""","5","1","6.2","""1660783207""","0","130","65","37.960505792204614","130"
"2","254","500","100","8.8","4.800000000000001","4.2","10","100","""byPackets""","5","1","6.2","""1071688395""","0","100","50","29.300170647967224","100"
"2","255","500","100","8.8","4.800000000000001","4.2","10","100","""byPackets""","5","1","6.2","""1603620259""","0","98","49","28.722813232690143","98"
"2","256","500","100","6.2","2.2","8","10","100","""byPackets""","5","1","7.800000000000001","""-1585798650""","0","88","44","25.836021365527625","88"
"2","257","500","100","6.2","2.2","8","10","100","""byPackets""","5","1","7.800000000000001","""2145563231""","0","117","58.5","34.20769893849434","117"
"2","258","500","100","6.2","2.2","8","10","100","""byPackets""","5","1","7.800000000000001","""-1168249368""","0","96","48","28.145455524234578","96"
"2","259","500","100","6.2","2.2","8","10","100","""byPackets""","5","1","7.800000000000001","""-1330237814""","0","115","57.5","33.63034344160047","115"
"2","260","500","100","6.2","2.2","8","10","100","""byPackets""","5","1","7.800000000000001","""1516598991""","0","112","56","32.76430985081175","112"
"2","261","500","100","0.2","3.6","8.8","10","100","""byPackets""","5","1","0.2","""1606167319""","0","123","61.5","35.939764421413045","123"
"2","262","500","100","0.2","3.6","8.8","10","100","""byPackets""","5","1","0.2","""727225140""","0","135","67.5","39.403891516786345","135"
"2","263","500","100","0.2","3.6","8.8","10","100","""byPackets""","5","1","0.2","""-1189759049""","0","119","59.5","34.785054261852174","119"
"2","264","500","100","0.2","3.6","8.8","10","100","""byPackets""","5","1","0.2","""666170444""","0","121","60.5","35.36240942017385","121"
"2","265","500","100","0.2","3.6","8.8","10","100","""byPackets""","5","1","0.2","""-1315568532""","0","100","50","29.300170647967224","100"
"2","266","500","100","2.6","2.2","7.2","10","100","""byPackets""","5","1","6.4","""776502628""","0","122","61","35.651086939951774","122"
"2","267","500","100","2.6","2.2","7.2","10","100","""byPackets""","5","1","6.4","""1794639737""","0","115","57.5","33.63034344160047","115"
"2","268","500","100","2.6","2.2","7.2","10","100","""byPackets""","5","1","6.4","""-1886568060""","0","117","58.5","34.20769893849434","117"
"2","269","500","100","2.6","2.2","7.2","10","100","""byPackets""","5","1","6.4","""-2079285254""","0","110","55","32.18695387886216","110"
"2","270","500","100","2.6","2.2","7.2","10","100","""byPackets""","5","1","6.4","""-14326338""","0","137","68.5","39.98124560340761","137"
"2","271","500","100","5","5","7.2","10","100","""byPackets""","5","1","4.800000000000001","""1665872707""","0","102","51","29.87752778706208","102"
"2","272","500","100","5","5","7.2","10","100","""byPackets""","5","1","4.800000000000001","""-1872432105""","0","118","59","34.49637662132068","118"
"2","273","500","100","5","5","7.2","10","100","""byPackets""","5","1","4.800000000000001","""263132068""","0","135","67.5","39.403891516786345","135"
"2","274","500","100","5","5","7.2","10","100","""byPackets""","5","1","4.800000000000001","""1202466655""","0","146","73","42.579337712087536","146"
"2","275","500","100","5","5","7.2","10","100","""byPackets""","5","1","4.800000000000001","""1889109678""","0","103","51.5","30.166206257996713","103"
"2","276","500","100","8.8","0.2","8.6","10","100","""byPackets""","5","1","1.6","""905496044""","0","125","62.5","36.51711927302043","125"
"2","277","500","100","8.8","0.2","8.6","10","100","""byPackets""","5","1","1.6","""-1271759994""","0","127","63.5","37.094473981982816","127"
"2","278","500","100","8.8","0.2","8.6","10","100","""byPackets""","5","1","1.6","""1922689284""","0","110","55","32.18695387886216","110"
"2","279","500","100","8.8","0.2","8.6","10","100","""byPackets""","5","1","1.6","""-1728226877""","0","145","72.5","42.290660907581","145"
"2","280","500","100","8.8","0.2","8.6","10","100","""byPackets""","5","1","1.6","""-2055860134""","0","91","45.5","26.70205984563738","91"
"2","281","500","100","3.2","3.2","4","10","100","""byPackets""","5","1","9.600000000000001","""-1134567937""","0","135","67.5","39.403891516786345","135"
"2","282","500","100","3.2","3.2","4","10","100","""byPackets""","5","1","9.600000000000001","""1069791921""","0","161","80.5","46.90948731333567","161"
"2","283","500","100","3.2","3.2","4","10","100","""byPackets""","5","1","9.600000000000001","""-699255530""","0","133","66.5","38.82653731663435","133"
"2","284","500","100","3.2","3.2","4","10","100","""byPackets""","5","1","9.600000000000001","""-549773165""","0","112","56","32.76430985081175","112"
"2","285","500","100","3.2","3.2","4","10","100","""byPackets""","5","1","9.600000000000001","""1059228658""","0","117","58.5","34.20769893849434","117"
"2","286","500","100","3.8000000000000003","0.4","6.2","10","100","""byPackets""","5","1","1.8","""-1940009098""","0","127","63.5","37.094473981982816","127"
"2","287","500","100","3.8000000000000003","0.4","6.2","10","100","""byPackets""","5","1","1.8","""-1495517406""","0","121","60.5","35.36240942017385","121"
"2","288","500","100","3.8000000000000003","0.4","6.2","10","100","""byPackets""","5","1","1.8","""-166461469""","0","118","59","34.49637662132068","118"
"2","289","500","100","3.8000000000000003","0.4","6.2","10","100","""byPackets""","5","1","1.8","""1712115089""","0","134","67","39.11521443121589","134"
"2","290","500","100","3.8000000000000003","0.4","6.2","10","100","""byPackets""","5","1","1.8","""351451166""","0","156","78","45.466104590856105","156"
"2","291","500","100","5","1.2000000000000002","5.4","10","100","""byPackets""","5","1","1.6","""1028184533""","0","120","60","35.073731861133155","120"
"2","292","500","100","5","1.2000000000000002","5.4","10","100","""byPackets""","5","1","1.6","""250725006""","0","121","60.5","35.36240942017385","121"
"2","293","500","100","5","1.2000000000000002","5.4","10","100","""byPackets""","5","1","1.6","""1212572909""","0","145","72.5","42.290660907581","145"
"2","294","500","100","5","1.2000000000000002","5.4","10","100","""byPackets""","5","1","1.6","""128145213""","0","117","58.5","34.20769893849434","117"
"2","295","500","100","5","1.2000000000000002","5.4","10","100","""byPackets""","5","1","1.6","""-1974627143""","0","94","47","27.568097504180443","94"
"2","296","500","100","3.6","7.800000000000001","9.4","10","100","""byPackets""","5","1","1.6","""-602891970""","0","132","66","38.537860172389784","132"
"2","297","500","100","3.6","7.800000000000001","9.4","10","100","""byPackets""","5","1","1.6","""-219311840""","0","101","50.5","29.588849251026982","101"
"2","298","500","100","3.6","7.800000000000001","9.4","10","100","""byPackets""","5","1","1.6","""1673758069""","0","93","46.5","27.279418371121235","93"
"2","299","500","100","3.6","7.800000000000001","9.4","10","100","""byPackets""","5","1","1.6","""-855841493""","0","112","56","32.76430985081175","112"
"2","300","500","100","3.6","7.800000000000001","9.4","10","100","""byPackets""","5","1","1.6","""-428816510""","0","119","59.5","34.785054261852174","119"
"2","301","500","100","9","4.800000000000001","4.6000000000000005","10","100","""byPackets""","5","1","4.800000000000001","""-774523952""","0","158","79","46.04345773288535","158"
"2","302","500","100","9","4.800000000000001","4.6000000000000005","10","100","""byPackets""","5","1","4.800000000000001","""-704968322""","0","122","61","35.651086939951774","122"
"2","303","500","100","9","4.800000000000001","4.6000000000000005","10","100","""byPackets""","5","1","4.800000000000001","""-2012010292""","0","136","68","39.69256857397868","136"
"2","304","500","100","9","4.800000000000001","4.6000000000000005","10","100","""byPackets""","5","1","4.800000000000001","""1302542337""","0","116","58","33.91902121229326","116"
"2","305","500","100","9","4.800000000000001","4.6000000000000005","10","100","""byPackets""","5","1","4.800000000000001","""1731331343""","0","152","76","44.31139808220905","152"
"2","306","500","100","4","2.2","7","10","100","""byPackets""","5","1","7.2","""1347243909""","0","104","52","30.454884665682123","104"
"2","307","500","100","4","2.2","7","10","100","""byPackets""","5","1","7.2","""2095084744""","0","100","50","29.300170647967224","100"
"2","308","500","100","4","2.2","7","10","100","""byPackets""","5","1","7.2","""1846035284""","0","140","70","40.847276531000205","140"
"2","309","500","100","4","2.2","7","10","100","""byPackets""","5","1","7.2","""-63068696""","0","138","69","40.26992260567019","138"
"2","310","500","100","4","2.2","7","10","100","""byPackets""","5","1","7.2","""998593057""","0","113","56.5","33.05298776207682","113"
"2","311","500","100","2.4000000000000004","0.6000000000000001","7.4","10","100","""byPackets""","5","1","6.6000000000000005","""1364209113""","0","112","56","32.76430985081175","112"
"2","312","500","100","2.4000000000000004","0.6000000000000001","7.4","10","100","""byPackets""","5","1","6.6000000000000005","""-404270550""","0","109","54.5","31.898275815473163","109"
"2","313","500","100","2.4000000000000004","0.6000000000000001","7.4","10","100","""byPackets""","5","1","6.6000000000000005","""-69332474""","0","92","46","26.99073915253156","92"
"2","314","500","100","2.4000000000000004","0.6000000000000001","7.4","10","100","""byPackets""","5","1","6.6000000000000005","""1907559241""","0","130","65","37.960505792204614","130"
"2","315","500","100","2.4000000000000004","0.6000000000000001","7.4","10","100","""byPackets""","5","1","6.6000000000000005","""1315187430""","0","139","69.5","40.55859958134649","139"
"2","316","500","100","0.2","2","9.600000000000001","10","100","""byPackets""","5","1","0.8","""1883273034""","0","137","68.5","39.98124560340761","137"
"2","317","500","100","0.2","2","9.600000000000001","10","100","""byPackets""","5","1","0.8","""2027093804""","0","113","56.5","33.05298776207682","113"
"2","318","500","100","0.2","2","9.600000000000001","10","100","""byPackets""","5","1","0.8","""-70452272""","0","138","69","40.26992260567019","138"
"2","319","500","100","0.2","2","9.600000000000001","10","100","""byPackets""","5","1","0.8","""-1898006328""","0","101","50.5","29.588849251026982","101"
